0             , 1             , 2            , 3             , 4             , 5            , 6             , 7          , 8             , 9             , 10            , 11            , 12            , 13            , 14            , 15            , 16           , 17          , 18            , 19           , 20           , 21            , 22           , 23          , 24            , 25            , 26           , 27           , 28            , 29         , 30           , 31          , 32            , 33          , 34            , 35            , 36            , 37           , 38           , 39           , 40            , 41            , 42            , 43            , 44           , 45            , 46            , 47           , 48            , 49         , 50          , 51           , 52            , 53          , 54           , 55           , 56           , 57            , 58            , 59            , 60          , 61            , 62            , 63           , 64            , 65           , 66            , 67            , 68           , 69             , 70            , 71            , 72            , 73            , 74            , 75            , 76            , 77            , 78           , 79          , 80             , 81            , 82           , 83           , 84           , 85           , 86            , 87            , 88            , 89         , 90           , 91           , 92           , 93            , 94           , 95           , 96            , 97           , 98           , 99            , generated
-0.00856671   , -0.02201545   , 0.014562692  , -0.14729175   , -0.18103005   , -0.68518865  , 0.16797902    , 0.34776965 , -0.12024432   , -0.16755693   , 0.31655672    , -0.66569996   , -0.074435204  , 0.11782233    , 0.22799192    , 0.15265599    , 0.41675225   , -0.33205137 , 0.20035422    , -0.17405581  , 0.5325503    , 0.17728253    , 0.1523524    , 0.2964065   , 0.19707906    , 0.014238383   , -0.40803295  , 0.07322686   , 0.11684575    , -0.41368398, 0.18004799   , 0.41621763  , 0.47659963    , -0.4136845  , 0.0818512     , 0.0010372142  , 0.04551653    , 0.07939002   , -0.3370651   , -0.5169388   , 0.08629249    , -0.06357283   , 0.030514345   , 0.07466262    , 0.5403213    , 0.087271854   , -0.65300643   , 0.022878395  , 0.22769825    ,  0.8421297 ,  0.41769555 , 0.25192744   , 0.26036415    , -0.41656217 , 0.49882662   , -0.37750193  , 0.24442928   , 0.03943929    , 0.12632827    , 0.40774563    , -0.2876803  , 0.3659051     , 0.06890503    , 0.120410144  , -0.08072315   , 0.22726181   , -0.18620116   , 0.38843223    , -0.18531634  , 0.091609344    , -0.041788947  , -0.06453848   , 0.021096492   , -0.30200067   , 0.05825395    , 0.21259663    , 0.057465404   , -0.027127456  , -0.18401435  , -0.23745444 , -0.12316902    , 0.23779793    , -0.065851875 , 0.3283316    , -0.22016676  , 0.20787947   , 0.040886465   , 0.3501248     , 0.22909941    ,  0.7033435 , 0.5728444    , -0.023936646 , 0.17678863   , 0.016872747   , 0.07733408   , 0.2946265    , -0.27742437   , -0.10661549  , -0.2212465   , -0.007969309  ,         0
0.12465927    , 0.07300902    , -0.061092813 , -0.462558     , 0.42496923    , -0.19846587  , 0.17121722    , 0.5741078  , -0.66870844   , 0.6215899     , 0.08594762    , -0.27090132   , 0.103020445   , 0.73820055    , 0.19760536    , -0.046864074  , 0.30998835   , -0.3315805  , 0.079148285   , -1.0705285   , -0.34891328  , -0.5570835    , -0.10758497  , -0.38605565 , -0.2503136    , -0.15758494   , 0.11091579   , -0.21745658  , 0.034756802   , 0.4793612  , 0.5958872    , -0.633749   , -0.067072764  , -0.19548044 , 0.13756466    , -0.017505487  , 0.17505732    , 0.1760075    , -0.24532373  , -0.028945375 , 0.5470244     , -0.871559     , -0.48404303   , 0.23973511    , 0.61440283   , 0.13577305    , 0.15904544    , -0.7901188   , -0.1535395    ,  0.62766695,  0.52375585 , -0.22146145  , 0.057385173   , 0.3576203   , -0.73387563  , -0.31219643  , 0.15251622   , -0.047747575  , -0.1291092    , -0.31263062   , 0.4099999   , -0.25527787   , 0.08215312    , -0.18306227  , -0.35492983   , 0.35774836   , 0.36138442    , -0.16405147   , -0.84198016  , 0.5786675      , -0.36218536   , -0.20211354   , 0.3353705     , 0.39718074    , -0.6864562    , 0.27085903    , 0.0015088003  , 0.46063274    , -0.33555225  , 0.3277797   , 0.12996191     , 0.3126266     , -0.41350526  , -0.28872097  , 0.2100721    , -0.3266512   , -0.75543123   , 0.122191474   , 0.1981092     ,  0.5509667 , 0.26070875   , -0.051979892 , -0.30142954  , -0.93705744   , 0.23067027   , 0.48946166   , 0.88620293    , -0.4030205   , -0.44291225  , 0.05579885    ,         0
0.041603114   , 0.03946192    , -0.10602055  , -0.31765673   , -0.097162955  , -0.6499932   , 0.16603005    , 0.4337348  , -0.10165733   , -0.2179384    , 0.36649945    , -0.5521154    , -0.053072024  , 0.09957165    , 0.20260692    , 0.13294275    , 0.38175294   , -0.5241781  , 0.14988999    , -0.4386062   , 0.46402285   , -0.09658468   , 0.20021239   , 0.29413077  , 0.15312949    , 0.0023931996  , -0.20341511  , 0.18111995   , -0.014782684  , -0.44596973, 0.0723146    , 0.3674334   , 0.32486925    , -0.38152227 , -0.02121563   , -0.08586148   , 0.1062029     , -0.04618564  , -0.24944252  , -0.2527018   , 0.27668664    , -0.17567869   , -0.024705496  , 0.029821059   , 0.5148458    , 0.052592438   , -0.5844207    , 0.00673628   , 0.22304271    ,  0.991347  ,  0.45328718 , 0.20649856   , 0.20207803    , -0.20834245 , 0.3015373    , -0.41658232  , 0.3007915    , 0.077295505   , 0.076543644   , 0.26401135    , -0.10852933 , 0.39908877    , 0.0676729     , 0.008059539  , 0.013514815   , 0.25156227   , -0.20604588   , 0.27856436    , -0.2085399   , -0.0540526     , 0.03797686    , 0.09480295    , 0.10329591    , -0.31774724   , -0.13670915   , 0.13190463    , 0.086573765   , -0.058497034  , -0.08206091  , -0.28027424 , -0.027977167   , 0.16110678    , -0.08416917  , 0.3334778    , -0.13617116  , 0.23142494   , -0.13635296   , 0.2830861     , 0.16023831    ,  0.5661504 , 0.5456347    , -0.009344972 , 0.05194691   , 0.0050322427  , 0.07792507   , 0.2651577    , -0.14120658   , -0.15566002  , -0.29538536  , 0.09515857    ,         0
0.17425784    , 0.11317393    , -0.033962917 , -0.47430727   , 0.39812303    , -0.34611225  , 0.122325525   , 0.58617085 , -0.52749556   , 0.6391512     , 0.17037593    , -0.30022138   , 0.134778      , 0.68504465    , 0.16912119    , 0.10864202    , 0.34563124   , -0.17413291 , 0.0026314287  , -0.9742719   , -0.15877485  , -0.324827     , 0.013095851  , -0.4961999  , -0.16766788   , -0.116658956  , 0.18841137   , -0.19910021  , 0.054993182   , 0.30090132 , 0.49238738   , -0.48271    , -0.24956262   , -0.2142678  , 0.008587024   , -0.04796247   , 0.09648631    , 0.27151912   , -0.3086334   , 0.1229233    , 0.43231997    , -0.79592323   , -0.45231602   , 0.29519573    , 0.5427028    , 0.32445404    , 0.03790453    , -0.7294456   , -0.16295631   ,  0.6139317 ,  0.6256395  , -0.034353703 , -0.015573531  , 0.39701867  , -0.74735725  , -0.29440334  , 0.2946792    , 0.027983628   , 0.01112866    , -0.27922875   , 0.42672133  , 0.09983208    , 0.07487757    , -0.26312515  , -0.079616465  , 0.42143068   , 0.16026007    , -0.0067869364 , -0.67837375  , 0.42931208     , -0.1962461    , -0.12394921   , 0.3833703     , 0.45795882    , -0.575012     , 0.109534085   , 0.02005176    , 0.37344497    , -0.2761512   , 0.29018593  , 0.13028766     , 0.2569906     , -0.44502953  , -0.35774237  , 0.21287945   , -0.2123537   , -0.6100455    , 0.0029983646  , 0.19949009    ,  0.5175245 , 0.20282082   , 0.23837252   , -0.112450734 , -0.81007886   , 0.26106992   , 0.3900568    , 0.7586108     , -0.13430832  , -0.43888798  , 0.041566532   ,         0
0.07546401    , -0.049074244  , 0.022046773  , -0.6474133    , 0.5625709     , -0.42951083  , 0.011456207   , 0.6341921  , -0.62505794   , 0.7329999     , 0.2314877     , -0.45793146   , -0.025841748  , 0.69320136    , 0.4357789     , 0.11626144    , 0.43048614   , -0.13962449 , -0.08145861   , -1.312964    , -0.20962138  , -0.41505072   , 0.051764045  , -0.64166087 , -0.13161872   , -0.3760802    , 0.18426743   , -0.19198456  , 0.09485575    , 0.5288245  , 0.59184456   , -0.70817524 , -0.09198848   , -0.3127075  , -0.115392804  , -0.11932793   , 0.43796438    , 0.28438255   , -0.3276417   , 0.12728232   , 0.50110316    , -0.86651677   , -0.4984989    , 0.43932664    , 0.8387855    , 0.43841025    , 0.0948688     , -0.8364972   , -0.09257608   ,  0.7009957 ,  0.6410584  , -0.20451131  , 0.010672839   , 0.5282114   , -0.7366018   , -0.19096057  , 0.26824746   , 0.0034257467  , 0.034958724   , -0.29664892   , 0.40345687  , 0.00996224    , 0.28105354    , -0.47570723  , -0.08710731   , 0.39007306   , 0.20622194    , -0.14860292   , -0.83062524  , 0.50354576     , -0.27236164   , -0.1567588    , 0.4674965     , 0.710568      , -0.771701     , 0.14075571    , 0.087159604   , 0.4538594     , -0.47361875  , 0.32588452  , 0.12598805     , 0.42383316    , -0.50481963  , -0.35975996  , 0.10997164   , -0.36004487  , -0.7689011    , 0.027805047   , 0.30207843    ,  0.53321815, 0.17776221   , 0.26516306   , -0.16770335  , -0.78570694   , 0.38142076   , 0.50719225   , 0.82745       , -0.3634138   , -0.46427798  , 0.15868881    ,         0
-0.06600453   , -0.075667135  , 0.14678207   , -0.17550436   , -0.14045915   , -0.64057016  , 0.13918468    , 0.26409918 , 0.0672653     , -0.08892499   , 0.15842523    , -0.6096531    , -0.07290321   , 0.14030269    , 0.14818694    , 0.03645349    , 0.28771132   , -0.4622894  , 0.24519818    , -0.039862838 , 0.47790033   , 0.09974283    , 0.030334912  , 0.25569394  , 0.13633479    , -0.0075664883 , -0.2647042   , 0.09608156   , 0.105010785   , -0.53054035, 0.2731364    , 0.3179428   , 0.5458039     , -0.16914153 , 0.13510711    , -0.057372756  , -0.0012053003 , 0.093283415  , -0.31227824  , -0.3853311   , 0.10677486    , -0.056067232  , 0.08326489    , 0.1510456     , 0.47027075   , 0.041534554   , -0.62096304   , 0.00010741388, 0.2951148     ,  0.81278265,  0.4690901  , 0.33633614   , 0.2759114     , -0.3527846  , 0.39904323   , -0.23949632  , 0.30017453   , -0.0075985347 , 0.083589934   , 0.32978785    , -0.31629974 , 0.4049442     , -0.040896967  , -0.010384462 , -0.09806828   , 0.14872876   , -0.19566523   , 0.30617365    , -0.2459019   , -0.043151792   , -0.09662717   , 0.02457117    , -0.030507607  , -0.39309353   , 0.07189363    , 0.19528778    , 0.18099746    , -0.064494334  , -0.40137598  , -0.1747813  , 0.0016258269   , 0.21286854    , -0.019158877 , 0.29523316   , -0.16336152  , 0.3146593    , -0.072417066  , 0.18134093    , 0.18564156    ,  0.6086749 , 0.43895686   , -0.23061104  , 0.061634187  , 0.05669614    , 0.049998496  , 0.18386918   , -0.3305406    , -0.05744802  , -0.10753986  , -0.06282707   ,         0
-0.1382776    , 0.01340044    , 0.015606896  , -0.01288607   , -0.12347985   , -0.48800403  , 0.3255782     , 0.5067711  , -0.0069245473 , -0.15131395   , 0.4050031     , -0.6796219    , -0.14471982   , 0.27334142    , 0.16765124    , -0.004688498  , 0.404244     , -0.27068606 , 0.2584166     , -0.12557544  , 0.63113827   , 0.049377915   , 0.29662958   , 0.26717773  , 0.2125959     , -0.26438874   , -0.43950704  , 0.039281797  , 0.05272519    , -0.3510493 , 0.104395986  , 0.35136443  , 0.5525346     , -0.4216762  , 0.110395655   , 0.032665584   , 0.075729385   , 0.18916842   , -0.39532968  , -0.5276341   , -0.021379866  , 0.049903087   , 0.09340148    , 0.03847529    , 0.5473937    , 0.17886232    , -0.706349     , 0.060295645  , 0.27751026    ,  0.9368715 ,  0.42034808 , 0.2882653    , 0.33280015    , -0.5873134  , 0.584165     , -0.49864843  , 0.340138     , -0.058045384  , -0.060032215  , 0.5396292     , -0.32533604 , 0.19701311    , 0.1279336     , -0.097799905 , -0.07351044   , 0.24873567   , -0.12199808   , 0.41074795    , -0.18371493  , 0.055822372    , 0.06287581    , -0.19058822   , 0.0849138     , -0.32515195   , 0.16676477    , 0.1491288     , 0.05289979    , 0.101357765   , -0.3860573   , -0.35937744 , -0.14326039    , 0.32557425    , -0.029167058 , 0.27426428   , -0.19915828  , 0.1715445    , 0.11469709    , 0.28244013    , 0.3223496     ,  0.6966959 , 0.68020666   , 0.04332328   , 0.19553414   , 0.09750682    , 0.182584     , 0.27743024   , -0.3130102    , -0.24821277  , -0.26774898  , -0.13069706   ,         0
0.12994699    , 0.11312467    , -0.020728061 , -0.6081384    , 0.67620003    , -0.45081335  , 0.10693247    , 0.64252454 , -0.7910133    , 0.73910224    , 0.24749947    , -0.36726263   , 0.13161322    , 0.7755796     , 0.41142854    , 0.21769916    , 0.46405372   , -0.20310111 , -0.14156169   , -1.3908442   , -0.21832252  , -0.37424532   , 0.13918462   , -0.70573616 , -0.13742337   , -0.20605226   , 0.21089526   , -0.12657131  , 0.12319115    , 0.53390676 , 0.56204534   , -0.65397656 , -0.29868346   , -0.2229244  , -0.003856114  , 0.025799967   , 0.25849786    , 0.3273949    , -0.33616307  , 0.13143754   , 0.51973444    , -0.9798324    , -0.6138939    , 0.41451275    , 0.75750697   , 0.4880275     , 0.05326873    , -0.9906406   , -0.15172838   ,  0.6670573 ,  0.7680234  , -0.35713598  , -0.04770441   , 0.7526058   , -0.9115149   , -0.15249799  , 0.21631719   , 0.043684322   , -0.0225215    , -0.36403957   , 0.52651155  , -0.1610383    , 0.30257452    , -0.44500804  , -0.2523023    , 0.5281867    , 0.3626259     , -0.035221346  , -0.9221953   , 0.719171       , -0.3099803    , -0.06528569   , 0.57388556    , 0.640514      , -0.73291254   , 0.15923584    , 0.123755224   , 0.45719594    , -0.3511875   , 0.45818073  , 0.0862168      , 0.40566066    , -0.43997127  , -0.39394385  , 0.13285024   , -0.34199843  , -0.7600784    , -0.14930569   , 0.19742528    ,  0.5877918 , 0.12970547   , 0.35481945   , -0.14988348  , -1.0409169    , 0.43602008   , 0.55382144   , 1.0238687     , -0.3098942   , -0.5884884   , 0.21731767    ,         0
-0.0071369447 , -0.103338584  , -0.032772236 , -0.24332562   , -0.15776743   , -0.73413926  , 0.17782219    , 0.32708314 , -0.15713586   , -0.1629616    , 0.38573417    , -0.7846949    , -0.24415903   , 0.06901467    , 0.42116234    , 0.19785826    , 0.49925214   , -0.23854075 , 0.17732385    , -0.2797103   , 0.6512626    , 0.17989649    , 0.15523146   , 0.2586657   , 0.20514925    , -0.1982112    , -0.42041734  , 0.021822987  , 0.12297634    , -0.3398591 , 0.14622574   , 0.31333795  , 0.4881286     , -0.5903159  , -0.094312645  , -0.12830698   , 0.18571033    , 0.12585495   , -0.41595334  , -0.4656115   , 0.002593363   , -0.10762788   , 0.027716087   , 0.25831935    , 0.6505974    , 0.088092856   , -0.6073675    , 0.0041913735 , 0.19248766    ,  0.88530564,  0.4106158  , 0.24167795   , 0.23926419    , -0.41249186 , 0.5338812    , -0.43281326  , 0.29346555   , -0.020079104  , 0.11235099    , 0.39073166    , -0.34362388 , 0.4254516     , 0.13869077    , 0.05990928   , 0.079091325   , 0.26721668   , -0.31071493   , 0.42541936    , -0.08300878  , 0.0012360123   , 0.034393944   , -0.13681485   , 0.042361915   , -0.0848332    , -0.022889039  , 0.22011083    , 0.103543326   , 0.046384547   , -0.22587442  , -0.2827406  , -0.05886077    , 0.29020405    , -0.13995665  , 0.25790602   , -0.18575034  , 0.1274097    , -0.019031703  , 0.4231299     , 0.30504876    ,  0.6717881 , 0.58394945   , 0.11515137   , 0.13051072   , 0.09272958    , 0.16472122   , 0.28685775   , -0.25974587   , -0.11651831  , -0.14816274  , 0.07177774    ,         0
-0.14618652   , -0.26943767   , 0.25952893   , -0.5434367    , 0.0699294     , -0.8989393   , -0.14643444   , 0.10582779 , 0.06489435    , 0.045950964   , 0.46443808    , -0.8663612    , -0.2201722    , -0.079549246  , 0.7343596     , 0.23828098    , 0.41039455   , -0.4721501  , 0.42497778    , -0.58371884  , 0.54925585   , 0.016244799   , 0.18102556   , 0.2192189   , 0.08756294    , -0.55129486   , -0.18442824  , 0.1884678    , 0.18269844    , -0.3992407 , 0.42976573   , 0.065571934 , 0.6420395     , -0.43989444 , -0.2605057    , -0.33722946   , 0.49958867    , 0.12878372   , -0.56183666  , -0.34517416  , -0.056336362  , -0.12681006   , 0.051361516   , 0.5215566     , 0.900955     , 0.026183939   , -0.53025347   , 0.054111432  , 0.3944284     ,  0.98763907,  0.31653568 , 0.27954337   , 0.4487121     , -0.2264389  , 0.53966904   , -0.2696659   , 0.16581844   , 0.10857967    , 0.015114023   , 0.12867351    , -0.37325943 , 0.4546441     , 0.07573826    , -0.046954732 , 0.3141794     , 0.031296708  , -0.26393524   , 0.346084      , -0.28523582  , -0.2116875     , -0.17575376   , 0.014415258   , -0.03956206   , 0.1656732     , -0.29435      , 0.1816095     , 0.23937432    , -0.105842784  , -0.5609856   , -0.33319205 , 0.27314395     , 0.3912073     , -0.20053647  , 0.5012415    , -0.32175383  , 0.1881115    , -0.06302787   , 0.31881654    , 0.27275592    ,  0.7735763 , 0.33781752   , -0.00857541  , -0.3401169   , 0.48191866    , 0.19511528   , 0.48381743   , -0.16055404   , -0.076832026 , -0.13490252  , 0.041826084   ,         0
0.12739126    , 0.044997685   , 0.06867453   , -0.39124483   , 0.2871159     , -0.37854114  , 0.08312213    , 0.60900545 , -0.40517837   , 0.5423198     , 0.080463834   , -0.46201596   , 0.15994272    , 0.6100198     , 0.13625012    , -0.016934361  , 0.3875339    , -0.18880573 , 0.02470844    , -0.8009621   , -0.0492185   , -0.2772579    , 0.01702118   , -0.40025964 , 0.006692875   , -0.13295083   , 0.21574125   , -0.24288012  , 0.07021368    , 0.25344685 , 0.42633256   , -0.33729032 , -0.09605163   , -0.12671734 , -0.031802367  , 0.025368776   , 0.1963724     , 0.18464667   , -0.23741159  , 0.1343593    , 0.36884195    , -0.6168906    , -0.39124328   , 0.189091      , 0.5309401    , 0.3832554     , -0.2791698    , -0.6588419   , -0.1195343    ,  0.5756749 ,  0.59224176 , -0.03507342  , -0.10434305   , 0.2680019   , -0.5792782   , -0.22952051  , 0.39479566   , -0.13008158   , 0.023044461   , -0.13718858   , 0.33888337  , 0.21886823    , 0.25532314    , -0.4014905   , -0.17011571   , 0.28189096   , 0.0054998095  , -0.04470077   , -0.5796692   , 0.34225938     , -0.0787365    , -0.1069209    , 0.35204875    , 0.31691003    , -0.36636993   , 0.120759435   , 0.06985317    , 0.32104054    , -0.3599377   , 0.288063    , 0.14120832     , 0.1565585     , -0.37948614  , -0.32597047  , 0.060387474  , -0.17410065  , -0.48068374   , 0.0455204     , 0.29752812    ,  0.481659  , 0.27933663   , 0.22504085   , 0.12141771   , -0.66449606   , 0.23915884   , 0.2718658    , 0.5536825     , -0.21196423  , -0.28880948  , -0.05903545   ,         0
-0.10347726   , 0.039718006   , 0.06336582   , -0.1194827    , -0.10575546   , -0.62176585  , 0.13173096    , 0.24402691 , 0.013181686   , -0.07804681   , 0.38454908    , -0.5966216    , -0.15550481   , 0.0758725     , 0.31208053    , 0.23924786    , 0.48585775   , -0.3989648  , 0.22326528    , -0.34486604  , 0.6493377    , 0.1474803     , 0.25901213   , 0.18083368  , 0.23463777    , -0.12395758   , -0.3421588   , 0.16228986   , 0.08450701    , -0.47797716, 0.1856237    , 0.34927645  , 0.48309472    , -0.310022   , -0.10727062   , -0.10179577   , 0.2228572     , 0.15153435   , -0.4092759   , -0.31667575  , 0.094772056   , -0.058239114  , 0.015904253   , 0.16626766    , 0.61817145   , 0.07053215    , -0.72457856   , 0.05999018   , 0.2780577     ,  0.93759584,  0.5003328  , 0.44191244   , 0.29099044    , -0.3235316  , 0.38364637   , -0.37717298  , 0.3051354    , -0.011018707  , 0.111133836   , 0.4391468     , -0.29210278 , 0.4521664     , 0.13060427    , -0.11397408  , 0.035870474   , 0.14925656   , -0.20859836   , 0.34192523    , -0.15868528  , 0.0035958937   , -0.052703302  , 0.03155081    , -0.071815215  , -0.27843523   , -0.05225594   , 0.030484242   , 0.15475029    , -0.024744345  , -0.21783578  , -0.36878657 , -0.12744884    , 0.19648449    , -0.10612688  , 0.3572608    , -0.3360915   , 0.2630661    , 0.015719615   , 0.21374953    , 0.25623038    ,  0.6095048 , 0.5279484    , 0.037635084  , 0.09887334   , 0.03935837    , 0.1292549    , 0.17069155   , -0.3094519    , -0.085479744 , -0.19297968  , 0.05271108    ,         0
0.007455153   , -0.059634283  , 0.029697888  , -0.45122206   , 0.36657244    , -0.2997189   , 0.018004917   , 0.48401394 , -0.410824     , 0.5659284     , 0.18111362    , -0.3284952    , -0.06936288   , 0.48138243    , 0.22413267    , 0.12103895    , 0.4035933    , -0.21381883 , -0.02118437   , -0.8727626   , -0.11159896  , -0.22850664   , 0.17673305   , -0.26282784 , 0.0072130687  , -0.24309735   , 0.15210116   , -0.11157124  , 0.034197927   , 0.15177299 , 0.37320954   , -0.24631616 , -0.12097436   , -0.23809977 , -0.05840731   , -0.060187917  , 0.24360228    , 0.1526       , -0.36742362  , 0.24499781   , 0.4175944     , -0.6299871    , -0.35607347   , 0.31381688    , 0.64512885   , 0.28285992    , -0.11741683   , -0.53173614  , -0.015949784  ,  0.6703298 ,  0.6196429  , 0.064161435  , 0.06590105    , 0.2954365   , -0.49502477  , -0.32465327  , 0.34914073   , 0.055069853   , 0.1421377     , -0.09805936   , 0.2663549   , 0.40269625    , 0.19989462    , -0.36413538  , -0.029791314  , 0.19788042   , 0.01932729    , 0.044140246   , -0.5450523   , 0.28714412     , -0.18820484   , -0.13550678   , 0.24372073    , 0.40688595    , -0.44422892   , 0.12999383    , 0.058432557   , 0.32833263    , -0.24759093  , 0.16901387  , 0.04311612     , 0.16752785    , -0.47526786  , -0.25733447  , 0.017380852  , -0.15262283  , -0.46214148   , 0.18907648    , 0.22839233    ,  0.44418314, 0.24109071   , 0.28418073   , 0.077968076  , -0.59812534   , 0.24806474   , 0.33077368   , 0.58112156    , -0.18008628  , -0.2955686   , -0.068319686  ,         0
-0.03732014   , 0.0073357373  , -0.023956278 , -0.07757482   , -0.18074389   , -0.5370764   , 0.17488061    , 0.27999857 , -0.027173113  , -0.095793866  , 0.20606557    , -0.5846516    , -0.08138409   , 0.18907595    , 0.21978414    , 0.108790845   , 0.36618295   , -0.23066318 , 0.2039986     , -0.17758663  , 0.5480332    , 0.1080484     , 0.14866716   , 0.18824431  , 0.18543346    , -0.094473734  , -0.34497273  , 0.08345762   , 0.055708177   , -0.35426062, 0.19563277   , 0.40919217  , 0.38827226    , -0.27831155 , 0.005020243   , -0.011992465  , 0.04665886    , 0.09353847   , -0.3569545   , -0.39520353  , 0.092438854   , -0.029777508  , 0.0562233     , 0.048985742   , 0.5104743    , 0.11725418    , -0.612871     , -0.034357913 , 0.19734047    ,  0.7622416 ,  0.44690293 , 0.31241772   , 0.22189032    , -0.39727008 , 0.36629215   , -0.29932877  , 0.22579873   , -0.026068166  , 0.13104974    , 0.35720137    , -0.18575214 , 0.39331412    , 0.080354534   , -0.054051712 , -0.035861623  , 0.12367294   , -0.24593823   , 0.28433293    , -0.090443686 , 0.009914866    , -0.023583252  , -0.09215947   , 0.014884259   , -0.23793846   , 0.029111512   , 0.19185512    , 0.02323529    , 0.017747855   , -0.22298464  , -0.32221097 , -0.08040758    , 0.2198578     , -0.11153734  , 0.23321688   , -0.17235157  , 0.15125316   , 0.03596528    , 0.24647091    , 0.28822452    ,  0.5431152 , 0.5050378    , 0.028731689  , 0.19499786   , -0.0060097217 , 0.03787366   , 0.20225544   , -0.243788     , -0.10458907  , -0.08513161  , -0.06768018   ,         0
0.23799363    , 0.16921635    , -0.15976214  , -0.53780425   , 0.54655445    , -0.3142623   , 0.23462245    , 0.75575346 , -0.7791048    , 0.6748303     , 0.19862847    , -0.28643325   , 0.121207505   , 0.80967253    , 0.28930992    , 0.15359935    , 0.3322871    , -0.27148423 , 0.06041754    , -1.2762078   , -0.34250715  , -0.50106525   , -0.1377333   , -0.6393687  , -0.18534984   , -0.16370396   , 0.08509136   , -0.19185193  , 0.007317408   , 0.46020693 , 0.6223643    , -0.731126   , -0.2671563    , -0.20072155 , 0.1450934     , -0.11983775   , 0.12184232    , 0.29466733   , -0.23881285  , 0.051886298  , 0.51540375    , -0.92402995   , -0.48868573   , 0.33786616    , 0.7326843    , 0.39428085    , 0.110038765   , -0.87545997  , -0.32359466   ,  0.7222046 ,  0.6477438  , -0.23423037  , -0.07290409   , 0.54557204  , -0.9439769   , -0.43138868  , 0.21386655   , 0.022036538   , -0.084975965  , -0.3545072    , 0.45558158  , -0.2652483    , 0.041879717   , -0.13184536  , -0.3144632    , 0.5388188    , 0.40283167    , -0.04829244   , -0.9143532   , 0.7161958      , -0.31194252   , -0.026215343  , 0.49411267    , 0.5126897     , -0.75792974   , 0.21839744    , 0.005039466   , 0.49230078    , -0.38712114  , 0.36966124  , 0.091581754    , 0.41731864    , -0.5896545   , -0.38959908  , 0.29904976   , -0.32085267  , -0.88064945   , -0.027104098  , 0.22546388    ,  0.590788  , 0.29458895   , 0.1534123    , -0.3403234   , -1.0536908    , 0.33172607   , 0.5907063    , 1.0774256     , -0.2828906   , -0.56738794  , 0.20346546    ,         0
0.14545698    , 0.13247865    , -0.10818701  , -0.5023923    , 0.5061271     , -0.3780085   , 0.15391438    , 0.5327893  , -0.7791401    , 0.6368723     , 0.18995652    , -0.21926326   , 0.032266796   , 0.6794884     , 0.24129423    , 0.22600861    , 0.33909172   , -0.25651157 , -0.031051932  , -1.1082784   , -0.27090698  , -0.29455218   , 0.044965878  , -0.34512073 , -0.244491     , 0.010203267   , 0.052696597  , -0.037331123 , 0.0637304     , 0.29581982 , 0.5655192    , -0.517078   , -0.23345608   , -0.25676498 , 0.052870367   , -0.039033297  , 0.07738556    , 0.2522403    , -0.3138215   , 0.045233395  , 0.57034796    , -0.902817     , -0.55638295   , 0.33243936    , 0.5919778    , 0.19539149    , 0.16850558    , -0.74205524  , -0.13462289   ,  0.6399189 ,  0.65599096 , -0.05978478  , 0.20654573    , 0.46641713  , -0.76519156  , -0.36534494  , 0.11409738   , 0.14606978    , -0.0062090475 , -0.28155246   , 0.3993079   , -0.040795974  , 0.067103826   , -0.14196043  , -0.25194934   , 0.37506074   , 0.3756398     , 0.058099125   , -0.7531894   , 0.6006519      , -0.38804546   , -0.10370954   , 0.35683075    , 0.48094684    , -0.73831475   , 0.24568947    , -0.04470997   , 0.44365504    , -0.10125135  , 0.279514    , -0.08246967    , 0.33421424    , -0.4703476   , -0.2889631   , 0.19350661   , -0.29964015  , -0.7016403    , 0.061495762   , 0.055807844   ,  0.54872596, 0.3574423    , 0.13314506   , -0.24404049  , -0.9489776    , 0.21315485   , 0.5210558    , 0.87484217    , -0.25091204  , -0.5125112   , 0.19746037    ,         0
